"Publix","Publix Super Markets, Inc.","Shopping pleasure is easier than ever with our iPhone app, designed to help you save time and money. Whether you need ideas for dinner tonight, a prescription refilled, or just love convenience, you’ll love all the features we’ve included.View sale items from our weekly ad, specific to the store you choose.Browse products on sale by department or category, including BOGOs.Create grocery lists for products in the ad.Add products from the browse list and they’ll be organized by store aisle for your location. You can also type in items.Peruse Aprons recipes for meal and menu ideas.Add ingredients or entire recipes to your grocery list. Recipes can be sorted by categories you choose: Sensible Recipes, Celebrations, and more—even watch videos of selected recipes being prepared.Refill your Publix Pharmacy prescriptions directly from your phone.Scan your prescription number and store number instantly. Select your pickup time at the touch of a finger.Learn about our signature and new products on Featured Products.Get recipes starring our newest and best products so you can serve something different tonight.Access your My Publix account to view and sort lists.Select lists to add to and indicate items with coupons, recipes, etc.Email your list in just a few clicks.Look up addresses and hours of stores.Locate a Publix by zip or city and state. Filter choices using parameters like pharmacy, drive-thru, liquor store, Pix convenience store, Ticketmaster, sushi, or near popular attractions. Get driving directions from your location.","Free","Lifestyle","9.8 MB","Publix Super Markets Inc.","2 stars","62 Ratings","https://itunes.apple.com/us/app/publix/id562794249?mt=8""
"
"Clue - Period Tracker","BioWink GmbH","Clue is a period tracker that predicts dates for your next period, PMS and the days you’re most likely to get pregnant. Are your moods connected to your cycle? Just track what you’d like to know more about, and Clue takes care of the rest. Confident, scientific - and not pink. **Now optimized for iOS 8**==========Use Clue to:+Know when your next period is coming.+Get reminders for your next period, PMS and fertile window.+Find the unique patterns of your cycle.+Know which days you’re most likely to get pregnant.+Track sex, pain, mood, cervical fluid, birth control pills and basal body temperature.Clue also includes:+The fastest data entry of any period tracker available.+In-depth descriptions about the menstrual cycle, complete with medical and scientific references.+An algorithm that learns from the data YOU input. The more you use it, the smarter it gets.+A customizable passcode to protect your privacy.+Historical overview of your past cycles to easily observe trends.+An optional account login to backup your data or log in on multiple devices.+All-new iOS 8 features including: Touch ID, Today Extensions and HealthKit integration.+The guarantee of no flowers, butterflies, euphemisms or pink - ever.Recommended by Buzzfeed, The New York Times, Wired, TechCrunch, The Daily Mail, VentureBeat, and many more.**What people say about Clue – Period Tracker**“Clue is perfect. With other apps, I quickly got tired of spending 5 minutes each day inputting my information. It only takes 30 seconds with Clue. ““This is exactly what I wanted - a straight-forward app that doesn't look like pink flowers and sunshine threw up all over it.”“I've tried nearly a dozen period tracking apps and this one is in a league of its own. Pioneered by a woman who sought to empower other women. Success!”Please note: Clue – Period Tracker is not a contraceptive.**Please say hello**We love hearing from Clue users. Send your feedback, questions and suggestions to support@helloclue.com.**Want more Clue?**Our blog: http://blog.helloclue.com Twitter: http://www.twitter.com/helloclue Facebook: http://www.facebook.com/helloclue","Free","Health & Fitness","12.8 MB","BioWink GmbH","4 and a half stars","135 Ratings","https://itunes.apple.com/us/app/clue-period-tracker/id657189652?mt=8""
"
"Jokes™","3ight LLC","The #1 Source for Jokes on the App Store 30,000+ Jokes, 24 Unique Categories, Complete Social Features = ENDLESS FUN! What is this app about? Jokes™ contains the largest collection of funny jokes available on the app store.  With Jokes being voted daily by users like you, we guarantee to bring a BIG smile to your face :)A collection of 24 unique categories of jokes to choose from ranging from classic ""Bar Jokes"", ""Blonde Jokes"" to hilarious ""Yo Mama Jokes"" you know you are in for a GOOD TIME!FEATURES:+ Gorgeous User Interface+ Complete Social Integration: Facebook, Twitter, SMS, Email etc.+ Daily / Weekly / Monthly / All Time Top 100 Jokes voted by fellow jokesters like you!+ Universal Binary - Download once and get access to both the iPhone/iTouch & iPad version of Jokes!+ Submit your own Jokes and have fellow joksters rate your Jokes! See if your Jokes can make the Top Daily / Monthly / All Time Top Lists for User Submitted Jokes!+ Favorites+ Categories+ Full Text Search+ Adjustable Text SizeAlso, check out what others have had to say, and when you have had a go, why not leave your own review.  Any feedback is greatly appreciated and will help us to further enhance the product for you.Enjoy!","Free","Catalogs","19.2 MB","3ight LLC","3 and a half stars","21 Ratings","https://itunes.apple.com/us/app/jokes/id386270766?mt=8""
"
"Free Music PLUS - MP3 Music Player","Amad Marwat","——Music player——- Repeat and shuffle- Background playback- Music playback continues with the screen locked and in the background. - CoverFlow——Song Info Editor——- ID3 tags edit- Lyrics, Album Artwork, Album Name, Title, Artist, Album Artist, Track, Year——Music Import/Export——- Import music from your iPod Library——Photo viewer——- Photo Viewer supports all the iPhone supported image formats and shows the images in gallery and in slideshow as well.——File manager——- Open almost every kind of file.- Compress files using Zip.- Extract Rar and Zip files.- Move, rename or delete files and foldersNOTE: The Application uses SoundCloud API for music playback and hence respects their terms of use and copyrights policies.","Free","Music","18.0 MB","Amad Marwat","4 stars","37 Ratings","https://itunes.apple.com/us/app/free-music-plus-mp3-music/id889596228?mt=8""
"
"Blackjack Free","MobilityWare","Money won is money earned in Blackjack! Also known as 21, the card game found in casinos all over the world can now be experienced on your iPhone, iPod Touch, iPad, or iPad Mini.Currently the most popular Blackjack application, anybody can step up to the table at any time of the day and feel the thrill of trying to win BIG [money] against the house! Strategies such as being able to split or double down allow players to become high rollers all without leaving their seat. Play Blackjack in your way by configuring the game to your liking!  Use this application to sharpen your skills before your next big trip to Vegas! Or Monaco!! Or Macau!!! The money used in this game is fictitious, but the strategies you will learn are priceless. Need a bit of extra help? Try out the advice button to see what basic strategy suggests. Want to learn how to card count? Choose either the Hi-Lo or KO card counting strategy to begin practicing your card counting technique. Perfect the art of counting cards without fear of losing money!Think you are ready to play with the High Rollers? If so, try your skills in the new high stakes tables! Start at the Local Club and work your way to the top! Show the world you are ready by working your way to the top of the Leaderboards; win big hands to reach the top. For a more personal challenge, try out the all new Game Center achievements that test your luck and skills! Free Blackjack is a fully-featured, ad-supported version of Blackjack. If you like Free Blackjack, but prefer playing without ads, any in-app purchase from within the app will shut off ad delivery during game play. Thank you for supporting us! Help us improve Blackjack by leaving feedback on our Facebook or Twitter.Facebook: http://www.facebook.com/MobilityWareTwitter: http://twitter.com/MobilityWare","Free","Games","53.9 MB","Mobilityware","4 stars","1207 Ratings","https://itunes.apple.com/us/app/blackjack-free/id289523017?mt=8""
"
"Muscle & Fitness Hers","American Media Inc.","Muscle & Fitness Hers is written and designed for the active woman who wants more out of fitness. A success coach in print, Hers presents expert advice on training, nutrition, health, beauty, and fashion.Pricing:Single issues: $4.99 Annual subscription: $24.99 (6 issues)Monthly subscription: $1.99Your subscription will be charged to your iTunes account at confirmation of purchase, and will automatically renew unless auto-renew is turned off at least 24-hours before the end of the current period. Current subscriptions may not be cancelled during the active subscription period, however, you can manage your subscription and/or turn off auto-renewal by visiting your iTunes Account Settings after purchase.","Free","Health & Fitness","9.3 MB","American Media Inc","4 stars","195 Ratings","https://itunes.apple.com/us/app/muscle-fitness-hers/id494955824?mt=8""
"
"NYT Now","The New York Times Company","NYT Now from The New York Times: a new way to get caught up on the most important stories of the day. Named one of the App Store Best of 2014.Featuring the day’s biggest stories, summarized by a team of editors in the Times newsroom.NYT Now includes:• Top stories from The New York Times, hand-selected by our editors.• Article summaries to get you caught up quickly.• A morning briefing to prepare you for the day ahead.• Our Picks, a curated stream of great stories from other sources.The app is free to download. All users can access up to 10 Times articles per month free. Subscribers get unlimited access to the NYT Now app. They also receive access to NYT Now stories on the web on NYTimes.com.Subscribe today and your first month is free.*Times Digital subscribers get full access to NYT Now free.Subscription details:• NYT Now App for iPhone + NYT Now stories on NYTimes.com $7.99 per month. Your subscription will automatically renew each month and your credit card will be charged through your iTunes account. You can turn off auto-renew at any time from your iTunes account settings.If you have any problems, comments or suggestions for improving our app, please contact us at nytnowcare@nytimes.com, call 1-800-591-9233, or find us at @NYTimesMobile on Twitter and we will do our best to assist you. Your feedback is important to us.* Introductory offer only valid for first-time subscribers. Offer valid once per user.** Does not include the NYTimes App for iPhone, the NYTimes App for iPad, Premium Crosswords or The New York Times Crosswords apps. Other restrictions apply.","Free","News","24.8 MB","The New York Times Company (iDP)","4 stars","11 Ratings","https://itunes.apple.com/us/app/nyt-now/id798993249?mt=8""
"
"WebMD Pregnancy","WebMD","WebMD Pregnancy is a FREE app from WebMD that delivers trusted health information to expectant moms as well as fun features and tools. Whenever. Wherever. Online or offline. Whether you're trying to conceive or preparing for your special day, WebMD can help. Check out hundreds of doctor-approved multimedia information and advice tailored to each week of pregnancy.• WebMD Pregnancy in the News“It is the most accessible and comprehensive app available for expectant mothers.”-- Appolicious“WebMD Pregnancy is the most comprehensive and reliable option out there.”-- LilSugar“It helps track a load of precious in-utero firsts that moms-to-be can hold onto forever digitally.”-- New York Daily NewsFeaturing 626 articles, 129 quizzes, 104 tips, 23 videos, 10 tools, and 5 slideshows!• Everything a mom-to-be needs in one place: The WebMD Pregnancy app brings all the essential tools and information to you in one place, making it easy for expectant moms to find everything they may need along their pregnancy journey. • Info you need, when you need it: It’s like a doctor in your pocket! The physician-reviewed information is highly personalized on a weekly basis based on how many weeks you’re pregnant. WebMD Pregnancy also provides information specific to women carrying twins including checklists, questions to ask a physician, and relevant articles.• Tools to keep you on top of the complexity and stress of being pregnant: The app allows moms to create topics and questions to ask their doctor, curate checklists with reminders, and save their personalized content for later reading. • Capture all the fun and joy of the pregnancy journey: Moms can fill out a personal pregnancy journal that captures key milestones, take belly photos, have fun with the kick counter and see how active the baby is throughout the day.WebMD Pregnancy App features include:- Pregnancy Week by Week: View interactive educational visuals of mom’s changing body, as well as the baby’s development based on your due date.- Pregnancy 101: Find all you need to know about pregnancy on topics like nutrition, exercise, labor and delivery, and more! Don’t have time to read everything now? Save for later.- Ask My Doctor: It’s hard to keep track of everything you want to ask your doctor. WebMD makes it easy by giving you a list of common questions based on each visit, as well as the ability to create custom questions. Can’t remember all the details? Make notes during the prenatal appointment, then share via email.- Checklists: Start with recommendations from WebMD experts, then create custom lists to help you keep track of what you should buy, what you should pack for the hospital, and more. Set reminders for yourself so you don’t lose track of anything.- Appointments: Keep track of your schedule – from doctor appointments to prenatal yoga classes – and set helpful reminders.- Journal: Create a custom journal to chronicle the unforgettable moments. Add photos of your sonogram, post videos of your baby shower, and keep track of all the thoughts and feelings you experience during your pregnancy.- Baby Belly Slideshow: What if you could easily go back in time and watch your baby bump grow right before your eyes? By taking a photo each week you can enjoy your very own slideshow.- Symptom Tracker: Track symptoms throughout your pregnancy, such as fatigue, headache, and more. Enter the severity and frequency to share with your doctor.- Kick Counter: All moms will tell you they remember the first time they felt their baby kick. Keep track of your own special moments.- My Body: Track your weight and blood pressure to inform conversations with your doctor.- Contraction Tracker: Contractions are hard -- timing them isn’t. Track your contractions, letting you know how close you are to meeting your new baby.- Searchable Information: Use our convenient search feature to find exactly what you’re looking for.Download the FREE WebMD Pregnancy app today!","Free","Health & Fitness","45.9 MB","WebMD Health Corporation","4 and a half stars","221 Ratings","https://itunes.apple.com/us/app/webmd-pregnancy/id600535431?mt=8""
"
"Pocket Tube - Free Music Player","masayuki mieno","PocketTube is YouTube player specialized for enjoying music !+ Easy to use +Automatically organizes YouTube music videos by artist and album.Supports background play, continuous play, and shuffle!The free version allows you to store up to 20 tracks in the library.  Even if your library becomes full, you can simply delete some old tracks and save new ones.You can immediately add a song to the playlist by pressing on that song for a few seconds.","Free","Music","4.4 MB","Masayuki Mieno","3 and a half stars","330 Ratings","https://itunes.apple.com/us/app/pocket-tube-free-music-player/id607616179?mt=8""
"
"Sxy Mag for Men: Weekly Magazine Issues on Men's Health & Fitness How to Become a Casanova & Entrepreneur","Fabian Lozano","The #1 Most Exclusive Men's Magazine for iPad & iPhonesExclusive Weekly Issues just for VIP's like yourself. - The Most Valuable Sex / Dating ,Business, Travel & Health / Spiritual Awakening Advice.- Join the Sxy Mag Community & Enjoy the Beautiful SXY Girl of The Week!- Download the App and enjoy your FREE Magazine Issues for your Viewing pleasure.( A $20 Dollars Value! )SUBSCRIBE NOWSxy Mag for Men Subscriptions Available: Yearly Subscription for Only $59.99 Get more than 80+ Magazine Back Issues!( Just $1.25 Dollars per Week! )Subscribe NOWEnjoy!-------------------Payment for all purchases will be charged to your iTunes account at the confirmation of your purchase. SUBSCRIBERS AUTOMATIC-RENEWAL FEATURE: Your subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period. Please go to www.sxymag.com for more information.","Free","Sports","20.6 MB","Fabian Lozano","4 stars","111 Ratings","https://itunes.apple.com/us/app/sxy-mag-for-men-weekly-magazine/id598773183?mt=8""
"
